filtering_low,filtering_high,joining,sorting,agregating,grouping,filter_low_pandas,filtering_high_pandas,join_pandas,sort_pandas,agregate_pandas,grouping_pandas,query,pandas_query,iteration,time
False,True,True,True,False,False,False,True,True,False,False,False,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,"{'FILTER_HIGH', 'JOIN'}",4,0.3954784870147705
False,True,True,True,False,False,False,True,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'SORTING'}",0,0.3616161346435547
False,True,True,True,False,False,False,True,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'SORTING'}",1,0.39249753952026367
False,True,True,True,False,False,False,True,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'SORTING'}",2,0.3765101432800293
False,True,True,True,False,False,False,True,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'SORTING'}",3,0.34608006477355957
False,True,True,True,False,False,False,True,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'SORTING'}",4,0.3209240436553955
False,True,True,True,False,False,False,True,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'FILTER_HIGH'},0,0.3994944095611572
False,True,True,True,False,False,False,True,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'FILTER_HIGH'},1,0.42118310928344727
False,True,True,True,False,False,False,True,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'FILTER_HIGH'},2,0.3704555034637451
False,True,True,True,False,False,False,True,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'FILTER_HIGH'},3,0.38826632499694824
False,True,True,True,False,False,False,True,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'FILTER_HIGH'},4,0.4098520278930664
False,True,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'SORTING', 'JOIN'}",0,0.37452268600463867
False,True,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'SORTING', 'JOIN'}",1,0.2945892810821533
False,True,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'SORTING', 'JOIN'}",2,0.3523383140563965
False,True,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'SORTING', 'JOIN'}",3,0.36739182472229004
False,True,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'SORTING', 'JOIN'}",4,0.3443279266357422
False,True,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,{'JOIN'},0,0.389599084854126
False,True,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,{'JOIN'},1,0.38043737411499023
False,True,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,{'JOIN'},2,0.3792233467102051
False,True,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,{'JOIN'},3,0.35690760612487793
False,True,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,{'JOIN'},4,0.40309667587280273
False,True,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'SORTING'},0,0.37246155738830566
False,True,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'SORTING'},1,0.32171010971069336
False,True,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'SORTING'},2,0.36876535415649414
False,True,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'SORTING'},3,0.3437633514404297
False,True,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'SORTING'},4,0.33371973037719727
False,True,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,set(),0,0.433351993560791
False,True,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,set(),1,0.36368680000305176
False,True,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,set(),2,0.4268064498901367
False,True,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,set(),3,0.3138411045074463
False,True,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ORDER BY img1_table.img_name ;,set(),4,0.40199947357177734
False,True,True,False,True,True,False,True,True,False,True,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN', 'GROUPING'}",0,0.18002557754516602
False,True,True,False,True,True,False,True,True,False,True,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN', 'GROUPING'}",1,0.23920416831970215
False,True,True,False,True,True,False,True,True,False,True,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN', 'GROUPING'}",2,0.27152228355407715
False,True,True,False,True,True,False,True,True,False,True,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN', 'GROUPING'}",3,0.18698406219482422
False,True,True,False,True,True,False,True,True,False,True,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN', 'GROUPING'}",4,0.18833136558532715
False,True,True,False,True,True,False,True,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",0,0.14804911613464355
False,True,True,False,True,True,False,True,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",1,0.14969611167907715
False,True,True,False,True,True,False,True,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",2,0.15903186798095703
False,True,True,False,True,True,False,True,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",3,0.13782501220703125
False,True,True,False,True,True,False,True,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",4,0.17171955108642578
False,True,True,False,True,True,False,True,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE', 'GROUPING'}",0,0.18051648139953613
False,True,True,False,True,True,False,True,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE', 'GROUPING'}",1,0.4850144386291504
False,True,True,False,True,True,False,True,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE', 'GROUPING'}",2,0.3513646125793457
False,True,True,False,True,True,False,True,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE', 'GROUPING'}",3,0.255612850189209
False,True,True,False,True,True,False,True,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE', 'GROUPING'}",4,0.334883451461792
False,True,True,False,True,True,False,True,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE'}",0,0.1906414031982422
False,True,True,False,True,True,False,True,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE'}",1,0.1589367389678955
False,True,True,False,True,True,False,True,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE'}",2,0.1911611557006836
False,True,True,False,True,True,False,True,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE'}",3,0.18755531311035156
False,True,True,False,True,True,False,True,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'AGREGGATE'}",4,0.3396029472351074
False,True,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",0,0.22629475593566895
False,True,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",1,0.25519895553588867
False,True,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",2,0.28186750411987305
False,True,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",3,0.4834012985229492
False,True,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",4,0.3291635513305664
False,True,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",0,0.3653438091278076
False,True,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",1,0.3598008155822754
False,True,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",2,0.35106706619262695
False,True,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",3,0.3312523365020752
False,True,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",4,0.34479451179504395
False,True,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",0,0.24501752853393555
False,True,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",1,0.24858784675598145
False,True,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",2,0.344684362411499
False,True,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",3,0.2553229331970215
False,True,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",4,0.278916597366333
False,True,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},0,0.3126866817474365
False,True,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},1,0.19089555740356445
False,True,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},2,0.20459222793579102
False,True,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},3,0.2021927833557129
False,True,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},4,0.12117743492126465
False,True,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),0,0.1165001392364502
False,True,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),1,0.10411477088928223
False,True,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),2,0.14728331565856934
False,True,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),3,0.10564446449279785
False,True,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),4,0.11460757255554199
False,True,True,False,True,False,False,True,True,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",0,0.23204445838928223
False,True,True,False,True,False,False,True,True,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",1,0.2824738025665283
False,True,True,False,True,False,False,True,True,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",2,0.2133333683013916
False,True,True,False,True,False,False,True,True,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",3,0.20619511604309082
False,True,True,False,True,False,False,True,True,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE', 'JOIN'}",4,0.19506454467773438
False,True,True,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE'}",0,0.16446185111999512
False,True,True,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE'}",1,0.18206572532653809
False,True,True,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE'}",2,0.21067547798156738
False,True,True,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE'}",3,0.17775225639343262
False,True,True,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'AGREGGATE'}",4,0.17348456382751465
False,True,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN'}",0,0.18012309074401855
False,True,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN'}",1,0.18989992141723633
False,True,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN'}",2,0.17574405670166016
False,True,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN'}",3,0.18834209442138672
False,True,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'JOIN'}",4,0.19030356407165527
False,True,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},0,0.15873026847839355
False,True,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},1,0.15746402740478516
False,True,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},2,0.15512490272521973
False,True,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},3,0.16220831871032715
False,True,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},4,0.1622147560119629
False,True,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,set(),0,0.013493776321411133
False,True,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,set(),1,0.013135194778442383
False,True,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,set(),2,0.013586759567260742
False,True,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,set(),3,0.015533208847045898
False,True,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,set(),4,0.015355348587036133
False,True,True,False,False,True,False,True,True,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'JOIN', 'GROUPING'}",0,9.626530408859253
False,True,True,False,False,True,False,True,True,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'JOIN', 'GROUPING'}",1,9.524477243423462
False,True,True,False,False,True,False,True,True,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'JOIN', 'GROUPING'}",2,8.708771705627441
False,True,True,False,False,True,False,True,True,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'JOIN', 'GROUPING'}",3,9.69940185546875
False,True,True,False,False,True,False,True,True,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'JOIN', 'GROUPING'}",4,8.172765254974365
False,True,True,False,False,True,False,True,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'JOIN'}",0,0.21652913093566895
False,True,True,False,False,True,False,True,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'JOIN'}",1,0.2106471061706543
False,True,True,False,False,True,False,True,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'JOIN'}",2,0.21590304374694824
False,True,True,False,False,True,False,True,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'JOIN'}",3,0.21306443214416504
False,True,True,False,False,True,False,True,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'FILTER_HIGH', 'JOIN'}",4,0.23273968696594238
False,True,True,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'GROUPING'}",0,6.409191370010376
False,True,True,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'GROUPING'}",1,6.190941333770752
False,True,True,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'GROUPING'}",2,6.39576268196106
False,True,True,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'GROUPING'}",3,5.785516738891602
False,True,True,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'FILTER_HIGH', 'GROUPING'}",4,5.794692277908325
False,True,True,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},0,0.10399341583251953
False,True,True,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},1,0.08694839477539062
False,True,True,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},2,0.08195829391479492
False,True,True,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},3,0.07552862167358398
False,True,True,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},4,0.07422208786010742
False,True,True,False,False,True,False,False,True,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'JOIN', 'GROUPING'}",0,8.466326475143433
False,True,True,False,False,True,False,False,True,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'JOIN', 'GROUPING'}",1,9.313152313232422
False,True,True,False,False,True,False,False,True,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'JOIN', 'GROUPING'}",2,9.452142000198364
False,True,True,False,False,True,False,False,True,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'JOIN', 'GROUPING'}",3,9.0394868850708
False,True,True,False,False,True,False,False,True,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'JOIN', 'GROUPING'}",4,8.364876747131348
False,True,True,False,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'JOIN'},0,0.1432645320892334
False,True,True,False,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'JOIN'},1,0.13955426216125488
False,True,True,False,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'JOIN'},2,0.1375572681427002
False,True,True,False,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'JOIN'},3,0.14150357246398926
False,True,True,False,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'JOIN'},4,0.12999987602233887
False,True,True,False,False,True,False,False,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means WHERE img1_table.img_name != '0-0-0-0' ;,{'GROUPING'},0,6.131649017333984
